Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,airport_fee
786,2,2023-06-30 23:48:50,2023-07-01 00:11:30,,9.4,,,25,95,0,34.3,0.0,0.5,0.0,0.0,1.0,35.8,,,
787,2,2023-06-30 23:48:48,2023-06-30 23:52:55,2.0,0.97,1.0,N,236,236,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
788,2,2023-06-30 23:48:48,2023-07-01 00:00:45,1.0,4.01,1.0,N,138,179,2,19.1,6.0,0.5,0.0,0.0,1.0,30.85,2.5,1.75,
789,2,2023-06-30 23:48:46,2023-06-30 23:59:45,1.0,2.23,1.0,N,137,249,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,
790,2,2023-06-30 23:48:46,2023-06-30 23:58:28,3.0,2.08,1.0,N,68,163,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
791,2,2023-06-30 23:48:46,2023-06-30 23:57:09,1.0,1.22,1.0,N,114,125,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0,
792,1,2023-06-30 23:48:45,2023-07-01 00:08:54,3.0,3.0,1.0,N,261,164,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0,
793,2,2023-06-30 23:48:44,2023-06-30 23:55:08,1.0,1.47,1.0,N,234,68,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
794,2,2023-06-30 23:48:43,2023-07-01 00:01:57,2.0,2.53,1.0,N,234,231,1,14.9,1.0,0.5,2.0,0.0,1.0,21.9,2.5,0.0,
795,2,2023-06-30 23:48:42,2023-06-30 23:54:40,1.0,1.49,1.0,N,236,140,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
796,2,2023-06-30 23:48:42,2023-07-01 00:14:05,1.0,5.36,1.0,N,211,190,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0,
797,2,2023-06-30 23:48:41,2023-07-01 00:23:41,1.0,15.62,1.0,N,132,7,1,62.5,1.0,0.5,4.0,0.0,1.0,70.75,0.0,1.75,
798,2,2023-06-30 23:48:39,2023-07-01 00:16:09,1.0,4.43,1.0,N,114,141,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,
799,2,2023-06-30 23:48:38,2023-07-01 00:28:56,1.0,17.2,2.0,N,132,74,1,70.0,0.0,0.5,10.0,6.55,1.0,89.8,0.0,1.75,
800,1,2023-06-30 23:48:38,2023-06-30 23:59:10,1.0,1.4,1.0,N,107,114,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,
801,1,2023-06-30 23:48:38,2023-06-30 23:54:20,1.0,0.8,1.0,N,186,90,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,
802,2,2023-06-30 23:48:38,2023-07-01 00:05:09,1.0,5.15,1.0,N,114,140,1,24.7,1.0,0.5,2.0,0.0,1.0,31.7,2.5,0.0,
803,2,2023-06-30 23:48:37,2023-07-01 00:08:00,1.0,10.95,1.0,N,138,33,1,42.2,6.0,0.5,1.0,0.0,1.0,52.45,0.0,1.75,
804,2,2023-06-30 23:48:37,2023-07-01 00:34:26,1.0,20.81,2.0,N,132,232,1,70.0,0.0,0.5,16.46,6.55,1.0,98.76,2.5,1.75,
805,2,2023-06-30 23:48:34,2023-07-01 00:00:28,2.0,2.07,1.0,N,237,234,1,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,
806,2,2023-06-30 23:48:33,2023-06-30 23:57:53,1.0,1.4,1.0,N,164,249,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,
807,2,2023-06-30 23:48:31,2023-06-30 23:56:00,1.0,1.23,1.0,N,79,232,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0,
808,2,2023-06-30 23:48:31,2023-07-01 00:09:31,1.0,3.63,1.0,N,45,229,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,
809,2,2023-06-30 23:48:30,2023-07-01 00:17:08,2.0,6.19,1.0,N,107,188,1,32.4,1.0,0.5,7.48,0.0,1.0,44.88,2.5,0.0,
810,1,2023-06-30 23:48:30,2023-07-01 00:17:10,1.0,9.7,1.0,N,48,243,1,41.5,3.5,0.5,9.3,0.0,1.0,55.8,2.5,0.0,
811,2,2023-06-30 23:48:30,2023-06-30 23:48:47,1.0,0.0,5.0,N,148,148,1,9.1,0.0,0.0,2.52,0.0,1.0,15.12,2.5,0.0,
812,2,2023-06-30 23:48:29,2023-06-30 23:55:42,1.0,1.29,1.0,N,249,107,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,
813,2,2023-06-30 23:48:29,2023-07-01 00:00:51,1.0,3.97,1.0,N,132,205,1,19.1,1.0,0.5,0.0,0.0,1.0,23.35,0.0,1.75,
814,2,2023-06-30 23:48:28,2023-07-01 00:01:30,2.0,8.67,1.0,N,138,233,1,33.1,6.0,0.5,9.93,6.55,1.0,61.33,2.5,1.75,
815,2,2023-06-30 23:48:28,2023-07-01 00:01:16,1.0,2.53,1.0,N,143,236,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,
816,2,2023-06-30 23:48:28,2023-07-01 00:04:10,1.0,9.36,1.0,N,138,97,1,35.9,6.0,0.5,8.68,0.0,1.0,53.83,0.0,1.75,
817,2,2023-06-30 23:48:27,2023-07-01 00:28:26,6.0,15.8,2.0,N,132,137,1,70.0,0.0,0.5,16.46,6.55,1.0,98.76,2.5,1.75,
818,2,2023-06-30 23:48:27,2023-07-01 00:00:35,1.0,1.7,1.0,N,137,148,4,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
819,2,2023-06-30 23:48:27,2023-07-01 00:00:35,1.0,1.7,1.0,N,137,148,4,-12.1,-1.0,-0.5,0.0,0.0,-1.0,-17.1,-2.5,0.0,
820,1,2023-06-30 23:48:26,2023-07-01 00:00:40,2.0,2.0,1.0,N,144,13,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,
821,2,2023-06-30 23:48:25,2023-06-30 23:58:33,1.0,1.99,1.0,N,230,107,1,12.1,1.0,0.5,1.0,0.0,1.0,18.1,2.5,0.0,
822,2,2023-06-30 23:48:25,2023-06-30 23:56:48,1.0,1.58,1.0,N,164,114,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,
823,2,2023-06-30 23:48:24,2023-06-30 23:59:37,1.0,2.61,1.0,N,236,50,1,14.2,1.0,0.5,1.0,0.0,1.0,20.2,2.5,0.0,
824,1,2023-06-30 23:48:24,2023-06-30 23:55:38,1.0,1.7,1.0,N,263,229,1,10.0,3.5,0.5,3.75,0.0,1.0,18.75,2.5,0.0,
825,2,2023-06-30 23:48:23,2023-07-01 00:02:46,1.0,4.13,1.0,N,79,263,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,
826,2,2023-06-30 23:48:22,2023-06-30 23:53:44,1.0,0.81,1.0,N,186,100,4,-7.2,-1.0,-0.5,0.0,0.0,-1.0,-12.2,-2.5,0.0,
827,2,2023-06-30 23:48:22,2023-06-30 23:53:44,1.0,0.81,1.0,N,186,48,4,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,
828,2,2023-06-30 23:48:19,2023-07-01 00:01:33,1.0,7.37,1.0,N,138,42,1,29.6,6.0,0.5,10.91,6.55,1.0,56.31,0.0,1.75,
829,2,2023-06-30 23:48:18,2023-07-01 00:01:32,1.0,2.5,1.0,N,186,141,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
830,2,2023-06-30 23:48:17,2023-07-01 00:03:08,1.0,3.88,1.0,N,229,7,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,
831,1,2023-06-30 23:48:16,2023-06-30 23:59:54,1.0,3.6,1.0,N,162,24,1,17.0,3.5,0.5,4.4,0.0,1.0,26.4,2.5,0.0,
832,2,2023-06-30 23:48:16,2023-06-30 23:57:29,2.0,1.52,1.0,N,211,68,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,
833,2,2023-06-30 23:48:14,2023-06-30 23:59:38,1.0,1.84,1.0,N,79,90,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,
834,2,2023-06-30 23:48:12,2023-07-01 00:03:02,,2.44,,,166,42,0,18.13,0.0,0.5,2.16,0.0,1.0,21.79,,,
835,2,2023-06-30 23:48:09,2023-07-01 00:09:04,2.0,9.14,1.0,N,138,230,1,38.0,6.0,0.5,5.0,6.55,1.0,61.3,2.5,1.75,
836,2,2023-06-30 23:48:09,2023-06-30 23:54:43,1.0,3.12,1.0,N,70,223,1,14.2,1.0,0.5,4.69,5.0,1.0,28.14,0.0,1.75,
837,2,2023-06-30 23:48:07,2023-06-30 23:51:33,1.0,1.11,1.0,N,141,263,1,6.5,1.0,0.5,2.88,0.0,1.0,14.38,2.5,0.0,
838,2,2023-06-30 23:48:07,2023-06-30 23:56:43,2.0,2.23,1.0,N,161,263,1,12.1,1.0,0.5,2.56,0.0,1.0,19.66,2.5,0.0,
839,1,2023-06-30 23:48:06,2023-07-01 00:04:05,4.0,8.9,1.0,N,138,236,1,35.2,10.25,0.5,10.7,6.55,1.0,64.2,2.5,1.75,
840,1,2023-06-30 23:48:05,2023-07-01 00:16:54,1.0,15.5,1.0,N,132,27,1,58.3,1.0,0.5,15.8,2.45,1.0,79.05,0.0,0.0,
841,2,2023-06-30 23:48:05,2023-06-30 23:53:01,2.0,1.47,1.0,N,68,246,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
842,1,2023-06-30 23:48:05,2023-06-30 23:56:04,3.0,1.5,1.0,N,233,137,1,10.0,3.5,0.5,3.0,0.0,1.0,18.0,2.5,0.0,
843,1,2023-06-30 23:48:04,2023-07-01 00:02:16,2.0,1.9,1.0,N,90,79,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0,
844,1,2023-06-30 23:48:04,2023-06-30 23:53:27,1.0,1.2,1.0,N,236,75,2,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,
845,2,2023-06-30 23:48:04,2023-06-30 23:53:55,1.0,0.83,1.0,N,249,68,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,
846,2,2023-06-30 23:48:03,2023-06-30 23:58:15,3.0,1.15,1.0,N,90,230,1,10.7,1.0,0.5,4.71,0.0,1.0,20.41,2.5,0.0,
847,2,2023-06-30 23:48:02,2023-07-01 00:03:07,2.0,2.68,1.0,N,162,4,2,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,
848,2,2023-06-30 23:48:02,2023-07-01 00:00:02,1.0,3.33,1.0,N,263,164,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,
849,2,2023-06-30 23:48:01,2023-06-30 23:58:25,1.0,3.12,1.0,N,163,151,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
850,2,2023-06-30 23:48:01,2023-07-01 00:36:02,2.0,19.64,2.0,N,132,230,2,70.0,0.0,0.5,0.0,6.55,1.0,82.3,2.5,1.75,
851,1,2023-06-30 23:48:00,2023-07-01 00:10:03,1.0,8.1,1.0,N,13,263,1,33.1,3.5,0.5,2.0,0.0,1.0,40.1,2.5,0.0,
852,2,2023-06-30 23:47:59,2023-07-01 00:41:11,1.0,15.16,2.0,N,132,231,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75,
853,2,2023-06-30 23:47:59,2023-06-30 23:57:32,4.0,2.18,1.0,N,48,238,2,12.8,1.0,0.5,0.0,0.0,1.0,17.8,2.5,0.0,
854,1,2023-06-30 23:47:58,2023-06-30 23:56:03,2.0,2.5,1.0,Y,137,4,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,
855,2,2023-06-30 23:47:55,2023-07-01 00:03:15,2.0,1.97,1.0,N,79,87,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,
856,2,2023-06-30 23:47:54,2023-07-01 00:25:13,2.0,5.6,1.0,N,162,209,2,34.5,1.0,0.5,0.0,0.0,1.0,39.5,2.5,0.0,
857,1,2023-06-30 23:47:53,2023-06-30 23:53:48,3.0,0.8,1.0,N,100,50,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,
858,2,2023-06-30 23:47:53,2023-07-01 00:01:03,1.0,1.85,1.0,N,249,148,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
859,2,2023-06-30 23:47:53,2023-06-30 23:52:55,1.0,1.15,1.0,N,13,125,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
860,2,2023-06-30 23:47:52,2023-06-30 23:53:55,2.0,0.97,1.0,N,90,107,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
861,2,2023-06-30 23:47:52,2023-06-30 23:58:42,1.0,1.45,1.0,N,249,79,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,
862,2,2023-06-30 23:47:52,2023-07-01 00:15:17,2.0,5.7,1.0,N,230,87,1,30.3,1.0,0.5,7.06,0.0,1.0,42.36,2.5,0.0,
863,2,2023-06-30 23:47:50,2023-06-30 23:55:23,1.0,1.59,1.0,N,48,68,1,10.0,1.0,0.5,2.55,0.0,1.0,17.55,2.5,0.0,
864,2,2023-06-30 23:47:50,2023-06-30 23:57:39,2.0,1.38,1.0,N,79,249,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,
865,2,2023-06-30 23:47:49,2023-06-30 23:57:30,2.0,2.23,1.0,N,186,43,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
866,1,2023-06-30 23:47:48,2023-07-01 00:10:36,1.0,5.1,1.0,N,230,260,2,26.8,3.5,0.5,0.0,0.0,1.0,31.8,2.5,0.0,
867,2,2023-06-30 23:47:48,2023-07-01 00:02:52,1.0,2.23,1.0,N,140,170,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,
868,1,2023-06-30 23:47:44,2023-07-01 00:04:05,1.0,2.2,1.0,N,148,68,1,14.9,3.5,0.5,4.0,0.0,1.0,23.9,2.5,0.0,
869,2,2023-06-30 23:47:41,2023-07-01 00:03:18,1.0,3.04,1.0,N,262,41,1,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0,
870,2,2023-06-30 23:47:40,2023-07-01 00:11:35,1.0,4.94,1.0,N,68,41,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,
871,2,2023-06-30 23:47:39,2023-06-30 23:56:08,1.0,1.12,1.0,N,107,100,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0,
872,2,2023-06-30 23:47:37,2023-06-30 23:59:10,2.0,1.85,1.0,N,230,90,1,12.8,1.0,0.5,5.0,0.0,1.0,22.8,2.5,0.0,
873,2,2023-06-30 23:47:37,2023-06-30 23:54:01,1.0,0.87,1.0,N,79,114,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
874,2,2023-06-30 23:47:36,2023-06-30 23:57:39,2.0,1.95,1.0,N,114,158,1,12.8,1.0,0.5,2.0,0.0,1.0,19.8,2.5,0.0,
875,1,2023-06-30 23:47:34,2023-07-01 00:05:29,1.0,2.9,1.0,N,113,48,1,18.4,3.5,0.5,7.0,0.0,1.0,30.4,2.5,0.0,
876,2,2023-06-30 23:47:34,2023-07-01 00:11:03,1.0,5.05,1.0,N,107,40,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0,
877,2,2023-06-30 23:47:33,2023-07-01 00:00:04,1.0,2.43,1.0,N,142,234,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,
878,2,2023-06-30 23:47:33,2023-06-30 23:58:34,2.0,0.87,1.0,N,164,230,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
879,1,2023-06-30 23:47:32,2023-07-01 00:06:45,1.0,3.3,1.0,N,249,143,1,17.7,3.5,0.5,1.0,0.0,1.0,23.7,2.5,0.0,
880,2,2023-06-30 23:47:30,2023-07-01 00:10:35,,7.78,,,229,25,0,31.99,0.0,0.5,8.2,0.0,1.0,44.19,,,
881,2,2023-06-30 23:47:30,2023-06-30 23:53:20,1.0,1.27,1.0,N,237,48,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,
882,2,2023-06-30 23:47:30,2023-07-01 00:05:34,2.0,3.56,1.0,N,261,48,2,19.8,1.0,0.5,0.0,0.0,1.0,24.8,2.5,0.0,
883,2,2023-06-30 23:47:29,2023-07-01 00:35:14,1.0,11.88,1.0,N,132,188,1,56.9,1.0,0.5,5.55,0.0,1.0,66.7,0.0,1.75,
884,1,2023-06-30 23:47:29,2023-07-01 00:02:38,1.0,1.7,1.0,N,230,233,2,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0,
885,1,2023-06-30 23:47:29,2023-06-30 23:56:04,1.0,2.4,1.0,N,263,233,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,
886,2,2023-06-30 23:47:29,2023-06-30 23:53:55,2.0,2.13,1.0,N,162,236,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,
887,1,2023-06-30 23:47:29,2023-06-30 23:57:47,3.0,2.6,1.0,N,68,13,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
888,2,2023-06-30 23:47:27,2023-06-30 23:51:48,1.0,0.92,1.0,N,90,249,1,6.5,1.0,0.5,1.15,0.0,1.0,12.65,2.5,0.0,
889,2,2023-06-30 23:47:27,2023-07-01 00:13:31,1.0,5.35,1.0,N,230,87,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,
890,1,2023-06-30 23:47:27,2023-07-01 00:00:23,2.0,1.8,1.0,N,100,162,2,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,
891,2,2023-06-30 23:47:26,2023-06-30 23:59:43,1.0,2.24,1.0,N,164,237,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
892,2,2023-06-30 23:47:26,2023-07-01 00:06:16,1.0,3.94,1.0,N,162,151,1,21.9,1.0,0.5,2.0,0.0,1.0,28.9,2.5,0.0,
893,2,2023-06-30 23:47:26,2023-07-01 00:11:39,1.0,3.46,1.0,N,114,48,1,23.3,1.0,0.5,2.83,0.0,1.0,31.13,2.5,0.0,
894,2,2023-06-30 23:47:23,2023-07-01 00:10:37,1.0,6.74,1.0,N,151,107,1,33.1,1.0,0.5,11.43,0.0,1.0,49.53,2.5,0.0,
895,2,2023-06-30 23:47:21,2023-06-30 23:55:40,1.0,1.87,1.0,N,263,229,1,10.7,1.0,0.5,4.71,0.0,1.0,20.41,2.5,0.0,
896,1,2023-06-30 23:47:20,2023-07-01 00:04:46,1.0,4.0,1.0,N,144,141,1,19.8,3.5,0.5,3.0,0.0,1.0,27.8,2.5,0.0,
897,2,2023-06-30 23:47:19,2023-07-01 00:07:55,1.0,9.83,1.0,N,231,196,1,39.4,1.0,0.5,6.0,0.0,1.0,50.4,2.5,0.0,
898,2,2023-06-30 23:47:19,2023-06-30 23:54:10,2.0,1.29,1.0,N,142,48,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
899,2,2023-06-30 23:47:17,2023-06-30 23:59:49,1.0,2.84,1.0,N,90,237,2,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,
900,2,2023-06-30 23:47:14,2023-06-30 23:56:35,1.0,1.21,1.0,N,50,68,1,10.0,1.0,0.5,3.75,0.0,1.0,18.75,2.5,0.0,
901,2,2023-06-30 23:47:14,2023-07-01 00:04:10,1.0,2.06,1.0,N,170,148,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,
902,2,2023-06-30 23:47:13,2023-07-01 00:03:32,1.0,8.14,1.0,N,138,236,1,33.1,6.0,0.5,8.62,0.0,1.0,53.47,2.5,1.75,
903,1,2023-06-30 23:47:13,2023-06-30 23:53:50,2.0,1.1,1.0,N,161,186,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,
904,2,2023-06-30 23:47:13,2023-06-30 23:55:33,4.0,1.4,1.0,N,158,90,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,
905,2,2023-06-30 23:47:12,2023-06-30 23:52:55,1.0,1.04,1.0,N,148,107,1,7.9,1.0,0.5,1.5,0.0,1.0,14.4,2.5,0.0,
906,1,2023-06-30 23:47:11,2023-06-30 23:54:06,2.0,1.1,1.0,N,114,79,1,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,
907,2,2023-06-30 23:47:10,2023-06-30 23:56:18,2.0,1.78,1.0,N,237,164,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,
908,2,2023-06-30 23:47:08,2023-07-01 00:07:54,1.0,5.23,1.0,N,211,239,1,26.8,1.0,0.5,6.36,0.0,1.0,38.16,2.5,0.0,
909,2,2023-06-30 23:47:07,2023-06-30 23:54:22,1.0,1.48,1.0,N,163,141,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
910,2,2023-06-30 23:47:07,2023-07-01 00:19:27,1.0,6.63,1.0,N,90,36,1,35.9,1.0,0.5,3.0,0.0,1.0,43.9,2.5,0.0,
911,1,2023-06-30 23:47:06,2023-06-30 23:55:58,1.0,2.1,1.0,N,164,237,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,
912,2,2023-06-30 23:47:03,2023-06-30 23:54:36,1.0,1.12,1.0,N,79,231,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,
913,2,2023-06-30 23:47:03,2023-07-01 00:04:05,1.0,2.97,1.0,N,116,74,2,18.4,1.0,0.5,0.0,0.0,1.0,20.9,0.0,0.0,
914,1,2023-06-30 23:47:02,2023-07-01 00:01:03,1.0,2.5,1.0,N,211,66,1,14.9,3.5,0.5,4.0,0.0,1.0,23.9,2.5,0.0,
915,2,2023-06-30 23:47:00,2023-07-01 00:07:06,1.0,9.47,1.0,N,138,234,1,38.7,6.0,0.5,11.4,6.55,1.0,68.4,2.5,1.75,
916,2,2023-06-30 23:46:59,2023-06-30 23:54:33,1.0,2.36,1.0,N,48,239,2,12.1,1.0,0.5,0.0,0.0,1.0,14.6,0.0,0.0,
917,2,2023-06-30 23:46:59,2023-07-01 00:45:16,2.0,19.92,2.0,N,132,239,1,70.0,0.0,0.5,16.46,6.55,1.0,98.76,2.5,1.75,
918,2,2023-06-30 23:46:57,2023-07-01 00:16:29,1.0,5.42,1.0,N,79,239,1,28.2,1.0,0.5,8.3,0.0,1.0,41.5,2.5,0.0,
919,2,2023-06-30 23:46:57,2023-07-01 00:02:17,,4.57,,,158,239,0,24.92,0.0,0.5,5.21,0.0,1.0,34.13,,,
920,2,2023-06-30 23:46:56,2023-07-01 00:10:07,1.0,4.72,1.0,N,209,170,1,28.2,1.0,0.5,6.64,0.0,1.0,39.84,2.5,0.0,
921,2,2023-06-30 23:46:53,2023-06-30 23:59:12,1.0,2.11,1.0,N,246,163,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,
922,2,2023-06-30 23:46:53,2023-07-01 00:06:28,1.0,4.41,1.0,N,142,179,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0,
923,2,2023-06-30 23:46:52,2023-06-30 23:57:54,1.0,1.64,1.0,N,114,246,1,11.4,1.0,0.5,1.64,0.0,1.0,18.04,2.5,0.0,
924,2,2023-06-30 23:46:51,2023-07-01 00:44:44,1.0,46.4,4.0,N,138,265,1,284.4,6.0,0.5,0.0,6.55,1.0,300.2,0.0,1.75,
925,1,2023-06-30 23:46:50,2023-07-01 00:01:17,1.0,7.6,1.0,N,70,263,1,30.3,10.25,0.5,9.7,6.55,1.0,58.3,2.5,1.75,
926,2,2023-06-30 23:46:49,2023-07-01 00:04:22,4.0,2.31,1.0,N,148,68,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,
927,2,2023-06-30 23:46:48,2023-06-30 23:57:38,1.0,1.51,1.0,N,237,233,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,
928,1,2023-06-30 23:46:48,2023-07-01 00:19:21,,12.2,,,161,89,0,51.3,1.0,0.5,12.57,6.55,1.0,75.42,,,
929,2,2023-06-30 23:46:48,2023-06-30 23:51:21,1.0,0.83,1.0,N,68,246,1,6.5,1.0,0.5,1.5,0.0,1.0,13.0,2.5,0.0,
930,2,2023-06-30 23:46:48,2023-07-01 00:04:59,1.0,3.08,1.0,N,164,87,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,
931,1,2023-06-30 23:46:48,2023-07-01 00:05:55,2.0,6.8,1.0,N,162,25,1,30.3,3.5,0.5,7.05,0.0,1.0,42.35,2.5,0.0,
932,2,2023-06-30 23:46:46,2023-06-30 23:51:11,2.0,0.66,1.0,N,107,113,1,6.5,1.0,0.5,1.5,0.0,1.0,13.0,2.5,0.0,
933,2,2023-06-30 23:46:45,2023-07-01 00:09:25,3.0,4.1,1.0,N,181,256,1,24.0,1.0,0.5,5.3,0.0,1.0,31.8,0.0,0.0,
934,1,2023-06-30 23:46:45,2023-06-30 23:56:53,1.0,1.5,1.0,N,48,162,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0,
935,2,2023-06-30 23:46:44,2023-07-01 00:06:20,1.0,1.07,1.0,N,162,48,1,17.0,1.0,0.5,6.6,0.0,1.0,28.6,2.5,0.0,
936,1,2023-06-30 23:46:42,2023-06-30 23:54:35,1.0,1.4,1.0,N,113,170,1,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,
937,2,2023-06-30 23:46:41,2023-06-30 23:57:03,1.0,3.43,1.0,N,138,7,1,17.0,6.0,0.5,5.75,0.0,1.0,34.5,2.5,1.75,
938,1,2023-06-30 23:46:41,2023-06-30 23:52:07,1.0,0.8,1.0,N,234,170,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,
939,2,2023-06-30 23:46:37,2023-07-01 00:03:26,5.0,2.26,1.0,N,158,79,1,16.3,1.0,0.5,3.0,0.0,1.0,24.3,2.5,0.0,
940,2,2023-06-30 23:46:37,2023-07-01 00:38:48,4.0,19.11,2.0,N,132,75,1,70.0,0.0,0.5,15.61,6.55,1.0,95.41,0.0,1.75,
941,2,2023-06-30 23:46:35,2023-07-01 00:07:27,1.0,10.85,1.0,N,138,163,1,42.9,6.0,0.5,5.0,6.55,1.0,66.2,2.5,1.75,
942,1,2023-06-30 23:46:34,2023-06-30 23:51:07,1.0,0.9,1.0,N,236,238,2,7.2,1.0,0.5,0.0,0.0,1.0,9.7,0.0,0.0,
943,2,2023-06-30 23:46:33,2023-07-01 00:10:20,,9.21,,,249,244,0,35.6,0.0,0.5,0.0,0.0,1.0,39.6,,,
944,2,2023-06-30 23:46:33,2023-06-30 23:53:16,1.0,1.12,1.0,N,230,163,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,
